dmd_type,dmd_id,dmd_name,bnf_code
VMP,324178009,Erythromycin 250mg gastro-resistant tablets,0501050C0AAABAB
AMP,766711000001101,Erythromycin 250mg gastro-resistant tablets,0501050C0AAABAB
AMP,89511000001103,Erythromycin 250mg gastro-resistant tablets,0501050C0AAABAB
AMP,689511000001108,Erythromycin 250mg gastro-resistant tablets,0501050C0AAABAB
AMP,789411000001103,Erythromycin 250mg gastro-resistant tablets,0501050C0AAABAB
AMP,9795911000001100,Erythromycin 250mg gastro-resistant tablets,0501050C0AAABAB
AMP,10406411000001108,Erythromycin 250mg gastro-resistant tablets,0501050C0AAABAB
AMP,24389111000001103,Erythromycin 250mg gastro-resistant tablets,0501050C0AAABAB
AMP,23903911000001107,Erythromycin 250mg gastro-resistant tablets,0501050C0AAABAB
AMP,11020911000001106,Erythromycin 250mg gastro-resistant tablets,0501050C0AAABAB
AMP,35996611000001100,Erythromycin 250mg gastro-resistant tablets,0501050C0AAABAB
AMP,32800711000001104,Erythromycin 250mg gastro-resistant tablets,0501050C0AAABAB
AMP,654811000001103,Erythromycin 250mg gastro-resistant tablets,0501050C0AAABAB
AMP,687011000001109,Erythromycin 250mg gastro-resistant tablets,0501050C0AAABAB
AMP,30825911000001105,Erythromycin 250mg gastro-resistant tablets,0501050C0AAABAB
AMP,38889811000001108,Erythromycin 250mg gastro-resistant tablets,0501050C0AAABAB
AMP,19733011000001108,Erythromycin 250mg gastro-resistant tablets,0501050C0AAABAB
AMP,19191611000001104,Erythromycin 250mg gastro-resistant tablets,0501050C0AAABAB
AMP,40635711000001102,Erythromycin 250mg gastro-resistant tablets,0501050C0AAABAB
AMP,38073211000001103,Erythromycin 250mg gastro-resistant tablets,0501050C0AAABAB
AMP,17903711000001101,Erythromycin 250mg gastro-resistant tablets,0501050C0AAABAB
AMP,7211000001107,Erythromycin 250mg gastro-resistant tablets,0501050C0AAABAB
AMP,4330011000001104,Erythromycin 250mg gastro-resistant tablets,0501050C0AAABAB
AMP,29856311000001102,Erythromycin 250mg gastro-resistant tablets,0501050C0AAABAB
AMP,17198711000001106,Erythromycin 250mg gastro-resistant tablets,0501050C0AAABAB
AMP,18281911000001106,Erythromycin 250mg gastro-resistant tablets,0501050C0AAABAB
AMP,919211000001106,Erythromycin 250mg gastro-resistant tablets,0501050C0AAABAB
AMP,126311000001101,Erythromycin 250mg gastro-resistant tablets,0501050C0AAABAB
AMP,21976211000001109,Erythromycin 250mg gastro-resistant tablets,0501050C0AAABAB
VMP,36064711000001106,Erythromycin 250mg gastro-resistant capsules,0501050C0AAAKAK
AMP,482311000001107,Erythromycin 250mg gastro-resistant capsules,0501050C0AAAKAK
AMP,20962611000001108,Erythromycin 250mg gastro-resistant capsules,0501050C0AAAKAK
AMP,258211000001108,Erythromycin 250mg gastro-resistant capsules,0501050C0AAAKAK
AMP,10406211000001109,Erythromycin 250mg gastro-resistant capsules,0501050C0AAAKAK
AMP,10139811000001105,Erythromycin 250mg gastro-resistant capsules,0501050C0AAAKAK
AMP,9563611000001105,Erythromycin 250mg gastro-resistant capsules,0501050C0AAAKAK
AMP,759811000001108,Erymax 250mg gastro-resistant capsules,0501050C0BCAAAK
AMP,235411000001103,Rommix 250 EC tablets,0501050C0BIAAAB
AMP,165611000001108,Tiloryth 250mg gastro-resistant capsules,0501050C0BKAAAK
AMP,4227311000001109,Kerymax 250mg gastro-resistant capsules,0501050C0BLAAAK
VMP,324232005,Erythromycin ethyl succinate 125mg/5ml oral suspension,0501050H0AAAAAA
AMP,682211000001102,Erythromycin ethyl succinate 125mg/5ml oral suspension,0501050H0AAAAAA
AMP,838411000001100,Erythromycin ethyl succinate 125mg/5ml oral suspension,0501050H0AAAAAA
AMP,468911000001109,Erythromycin ethyl succinate 125mg/5ml oral suspension,0501050H0AAAAAA
AMP,23902711000001102,Erythromycin ethyl succinate 125mg/5ml oral suspension,0501050H0AAAAAA
AMP,10307311000001109,Erythromycin ethyl succinate 125mg/5ml oral suspension,0501050H0AAAAAA
AMP,469911000001101,Erythromycin ethyl succinate 125mg/5ml oral suspension,0501050H0AAAAAA
AMP,38889611000001109,Erythromycin ethyl succinate 125mg/5ml oral suspension,0501050H0AAAAAA
AMP,17902311000001105,Erythromycin ethyl succinate 125mg/5ml oral suspension,0501050H0AAAAAA
AMP,13620311000001107,Erythromycin ethyl succinate 125mg/5ml oral suspension,0501050H0AAAAAA
AMP,231611000001103,Erythromycin ethyl succinate 125mg/5ml oral suspension,0501050H0AAAAAA
