dmd_type,dmd_id,dmd_name,bnf_code
VMP,39735311000001105,Cefalexin 250mg capsules,0501021L0AAAAAA
AMP,716611000001106,Cefalexin 250mg capsules,0501021L0AAAAAA
AMP,34811000001107,Cefalexin 250mg capsules,0501021L0AAAAAA
AMP,606011000001105,Cefalexin 250mg capsules,0501021L0AAAAAA
AMP,10388711000001105,Cefalexin 250mg capsules,0501021L0AAAAAA
AMP,22631111000001107,Cefalexin 250mg capsules,0501021L0AAAAAA
AMP,37509711000001109,Cefalexin 250mg capsules,0501021L0AAAAAA
AMP,3611000001101,Cefalexin 250mg capsules,0501021L0AAAAAA
AMP,763611000001104,Cefalexin 250mg capsules,0501021L0AAAAAA
AMP,27996311000001105,Cefalexin 250mg capsules,0501021L0AAAAAA
AMP,30009611000001106,Cefalexin 250mg capsules,0501021L0AAAAAA
AMP,38826011000001100,Cefalexin 250mg capsules,0501021L0AAAAAA
AMP,19187811000001108,Cefalexin 250mg capsules,0501021L0AAAAAA
AMP,9376611000001109,Cefalexin 250mg capsules,0501021L0AAAAAA
AMP,17851911000001102,Cefalexin 250mg capsules,0501021L0AAAAAA
AMP,612311000001107,Cefalexin 250mg capsules,0501021L0AAAAAA
AMP,29782311000001109,Cefalexin 250mg capsules,0501021L0AAAAAA
AMP,758111000001108,Cefalexin 250mg capsules,0501021L0AAAAAA
AMP,216811000001100,Cefalexin 250mg capsules,0501021L0AAAAAA
AMP,21822811000001100,Cefalexin 250mg capsules,0501021L0AAAAAA
VMP,39694811000001102,Cefalexin 500mg capsules,0501021L0AAABAB
AMP,660211000001101,Cefalexin 500mg capsules,0501021L0AAABAB
AMP,596511000001107,Cefalexin 500mg capsules,0501021L0AAABAB
AMP,324911000001101,Cefalexin 500mg capsules,0501021L0AAABAB
AMP,10388911000001107,Cefalexin 500mg capsules,0501021L0AAABAB
AMP,22631511000001103,Cefalexin 500mg capsules,0501021L0AAABAB
AMP,37510111000001100,Cefalexin 500mg capsules,0501021L0AAABAB
AMP,648411000001106,Cefalexin 500mg capsules,0501021L0AAABAB
AMP,850211000001103,Cefalexin 500mg capsules,0501021L0AAABAB
AMP,27996611000001100,Cefalexin 500mg capsules,0501021L0AAABAB
AMP,30010111000001106,Cefalexin 500mg capsules,0501021L0AAABAB
AMP,38826411000001109,Cefalexin 500mg capsules,0501021L0AAABAB
AMP,19188011000001101,Cefalexin 500mg capsules,0501021L0AAABAB
AMP,9376411000001106,Cefalexin 500mg capsules,0501021L0AAABAB
AMP,17852111000001105,Cefalexin 500mg capsules,0501021L0AAABAB
AMP,305811000001101,Cefalexin 500mg capsules,0501021L0AAABAB
AMP,29782711000001108,Cefalexin 500mg capsules,0501021L0AAABAB
AMP,587511000001105,Cefalexin 500mg capsules,0501021L0AAABAB
AMP,86911000001101,Cefalexin 500mg capsules,0501021L0AAABAB
AMP,21823311000001104,Cefalexin 500mg capsules,0501021L0AAABAB
VMP,323887008,Cefalexin 125mg/5ml oral suspension,0501021L0AAACAC
AMP,639611000001104,Cefalexin 125mg/5ml oral suspension,0501021L0AAACAC
AMP,640011000001104,Cefalexin 125mg/5ml oral suspension,0501021L0AAACAC
AMP,534211000001106,Cefalexin 125mg/5ml oral suspension,0501021L0AAACAC
AMP,10456111000001106,Cefalexin 125mg/5ml oral suspension,0501021L0AAACAC
AMP,22631711000001108,Cefalexin 125mg/5ml oral suspension,0501021L0AAACAC
AMP,37510911000001102,Cefalexin 125mg/5ml oral suspension,0501021L0AAACAC
AMP,34311000001103,Cefalexin 125mg/5ml oral suspension,0501021L0AAACAC
AMP,30010411000001101,Cefalexin 125mg/5ml oral suspension,0501021L0AAACAC
AMP,38825611000001102,Cefalexin 125mg/5ml oral suspension,0501021L0AAACAC
AMP,18086311000001109,Cefalexin 125mg/5ml oral suspension,0501021L0AAACAC
AMP,233111000001107,Cefalexin 125mg/5ml oral suspension,0501021L0AAACAC
AMP,15073911000001103,Cefalexin 125mg/5ml oral suspension,0501021L0AAACAC
AMP,6211000001105,Cefalexin 125mg/5ml oral suspension,0501021L0AAACAC
AMP,560011000001100,Cefalexin 125mg/5ml oral suspension,0501021L0AAACAC
AMP,21826411000001101,Cefalexin 125mg/5ml oral suspension,0501021L0AAACAC
VMP,323888003,Cefalexin 250mg/5ml oral suspension,0501021L0AAADAD
AMP,800711000001101,Cefalexin 250mg/5ml oral suspension,0501021L0AAADAD
AMP,707211000001109,Cefalexin 250mg/5ml oral suspension,0501021L0AAADAD
AMP,158511000001109,Cefalexin 250mg/5ml oral suspension,0501021L0AAADAD
AMP,10456311000001108,Cefalexin 250mg/5ml oral suspension,0501021L0AAADAD
AMP,30136211000001103,Cefalexin 250mg/5ml oral suspension,0501021L0AAADAD
AMP,37510711000001104,Cefalexin 250mg/5ml oral suspension,0501021L0AAADAD
AMP,835511000001109,Cefalexin 250mg/5ml oral suspension,0501021L0AAADAD
AMP,30010611000001103,Cefalexin 250mg/5ml oral suspension,0501021L0AAADAD
AMP,38827711000001100,Cefalexin 250mg/5ml oral suspension,0501021L0AAADAD
AMP,18086511000001103,Cefalexin 250mg/5ml oral suspension,0501021L0AAADAD
AMP,728211000001103,Cefalexin 250mg/5ml oral suspension,0501021L0AAADAD
AMP,15074111000001104,Cefalexin 250mg/5ml oral suspension,0501021L0AAADAD
AMP,344611000001109,Cefalexin 250mg/5ml oral suspension,0501021L0AAADAD
AMP,887911000001102,Cefalexin 250mg/5ml oral suspension,0501021L0AAADAD
AMP,21826611000001103,Cefalexin 250mg/5ml oral suspension,0501021L0AAADAD
VMP,36134311000001108,Cefalexin 500mg/5ml oral suspension,0501021L0AAAEAE
AMP,30769411000001109,Cefalexin 500mg/5ml oral suspension,0501021L0AAAEAE
AMP,31565211000001103,Cefalexin 500mg/5ml oral suspension,0501021L0AAAEAE
AMP,8825611000001100,Cefalexin 500mg/5ml oral suspension,0501021L0AAAEAE
AMP,32202211000001102,Cefalexin 500mg/5ml oral suspension,0501021L0AAAEAE
AMP,15074311000001102,Cefalexin 500mg/5ml oral suspension,0501021L0AAAEAE
AMP,21825911000001102,Cefalexin 500mg/5ml oral suspension,0501021L0AAAEAE
VMP,39684111000001105,Cefalexin 250mg tablets,0501021L0AAAGAG
