dmd_type,dmd_id,dmd_name,bnf_code
VMP,324252006,Azithromycin 250mg capsules,0501050A0AAAAAA
AMP,14968311000001103,Azithromycin 250mg capsules,0501050A0AAAAAA
AMP,15017711000001104,Azithromycin 250mg capsules,0501050A0AAAAAA
AMP,36465711000001104,Azithromycin 250mg capsules,0501050A0AAAAAA
AMP,19706711000001107,Azithromycin 250mg capsules,0501050A0AAAAAA
AMP,37893411000001102,Azithromycin 250mg capsules,0501050A0AAAAAA
AMP,32395411000001104,Azithromycin 250mg capsules,0501050A0AAAAAA
AMP,37041111000001100,Azithromycin 250mg capsules,0501050A0AAAAAA
AMP,38802911000001107,Azithromycin 250mg capsules,0501050A0AAAAAA
AMP,17791111000001105,Azithromycin 250mg capsules,0501050A0AAAAAA
AMP,40251511000001107,Azithromycin 250mg capsules,0501050A0AAAAAA
AMP,15071111000001102,Azithromycin 250mg capsules,0501050A0AAAAAA
AMP,33932211000001100,Azithromycin 250mg capsules,0501050A0AAAAAA
AMP,14789411000001105,Azithromycin 250mg capsules,0501050A0AAAAAA
AMP,35727711000001105,Azithromycin 250mg capsules,0501050A0AAAAAA
AMP,34554511000001101,Azithromycin 250mg capsules,0501050A0AAAAAA
VMP,324253001,Azithromycin 200mg/5ml oral suspension,0501050A0AAABAB
AMP,13652511000001104,Azithromycin 200mg/5ml oral suspension,0501050A0AAABAB
AMP,17283411000001107,Azithromycin 200mg/5ml oral suspension,0501050A0AAABAB
AMP,22615611000001105,Azithromycin 200mg/5ml oral suspension,0501050A0AAABAB
AMP,37041811000001107,Azithromycin 200mg/5ml oral suspension,0501050A0AAABAB
AMP,38803511000001107,Azithromycin 200mg/5ml oral suspension,0501050A0AAABAB
AMP,20281711000001105,Azithromycin 200mg/5ml oral suspension,0501050A0AAABAB
AMP,15070811000001101,Azithromycin 200mg/5ml oral suspension,0501050A0AAABAB
AMP,14166911000001104,Azithromycin 200mg/5ml oral suspension,0501050A0AAABAB
AMP,21781011000001106,Azithromycin 200mg/5ml oral suspension,0501050A0AAABAB
VMP,39733511000001103,Azithromycin 500mg tablets,0501050A0AAADAD
AMP,11252311000001102,Azithromycin 500mg tablets,0501050A0AAADAD
AMP,38006911000001107,Azithromycin 500mg tablets,0501050A0AAADAD
AMP,20943011000001102,Azithromycin 500mg tablets,0501050A0AAADAD
AMP,15472811000001107,Azithromycin 500mg tablets,0501050A0AAADAD
AMP,34642911000001105,Azithromycin 500mg tablets,0501050A0AAADAD
AMP,19543911000001109,Azithromycin 500mg tablets,0501050A0AAADAD
AMP,36420111000001101,Azithromycin 500mg tablets,0501050A0AAADAD
AMP,19707211000001103,Azithromycin 500mg tablets,0501050A0AAADAD
AMP,32395911000001107,Azithromycin 500mg tablets,0501050A0AAADAD
AMP,37042711000001106,Azithromycin 500mg tablets,0501050A0AAADAD
AMP,38810611000001100,Azithromycin 500mg tablets,0501050A0AAADAD
AMP,38710611000001103,Azithromycin 500mg tablets,0501050A0AAADAD
AMP,17791411000001100,Azithromycin 500mg tablets,0501050A0AAADAD
AMP,11579411000001106,Azithromycin 500mg tablets,0501050A0AAADAD
AMP,15051411000001105,Azithromycin 500mg tablets,0501050A0AAADAD
AMP,37857911000001108,Azithromycin 500mg tablets,0501050A0AAADAD
AMP,11028111000001105,Azithromycin 500mg tablets,0501050A0AAADAD
AMP,19474211000001108,Azithromycin 500mg tablets,0501050A0AAADAD
VMP,11034311000001100,Azithromycin 250mg tablets,0501050A0AAAGAG
AMP,11252111000001104,Azithromycin 250mg tablets,0501050A0AAAGAG
AMP,38006711000001105,Azithromycin 250mg tablets,0501050A0AAAGAG
AMP,20942811000001100,Azithromycin 250mg tablets,0501050A0AAAGAG
AMP,15472611000001108,Azithromycin 250mg tablets,0501050A0AAAGAG
AMP,34642111000001107,Azithromycin 250mg tablets,0501050A0AAAGAG
AMP,19544211000001102,Azithromycin 250mg tablets,0501050A0AAAGAG
AMP,36445611000001104,Azithromycin 250mg tablets,0501050A0AAAGAG
AMP,19707011000001108,Azithromycin 250mg tablets,0501050A0AAAGAG
AMP,32395711000001105,Azithromycin 250mg tablets,0501050A0AAAGAG
AMP,29998311000001103,Azithromycin 250mg tablets,0501050A0AAAGAG
AMP,38803811000001105,Azithromycin 250mg tablets,0501050A0AAAGAG
AMP,38710311000001108,Azithromycin 250mg tablets,0501050A0AAAGAG
AMP,22202911000001107,Azithromycin 250mg tablets,0501050A0AAAGAG
AMP,20282311000001102,Azithromycin 250mg tablets,0501050A0AAAGAG
AMP,15071411000001107,Azithromycin 250mg tablets,0501050A0AAAGAG
AMP,36907711000001108,Azithromycin 250mg tablets,0501050A0AAAGAG
AMP,11028411000001100,Azithromycin 250mg tablets,0501050A0AAAGAG
AMP,19474411000001107,Azithromycin 250mg tablets,0501050A0AAAGAG
VMP,29668711000001101,Azithromycin 200mg/5ml oral suspension sugar free,0501050A0AAAHAH
AMP,29516411000001104,Azithromycin 200mg/5ml oral suspension sugar free,0501050A0AAAHAH
AMP,85911000001108,Zithromax 250mg capsules,0501050A0BBAAAA
AMP,650911000001103,Zithromax 200mg/5ml oral suspension,0501050A0BBABAB
AMP,794511000001102,Zithromax 500mg tablets,0501050A0BBADAD
AMP,14759911000001105,Clamelle 500mg tablets,0501050A0BCAAAD
