dmd_type,dmd_id,dmd_name,bnf_code
VMP,324238009,Clarithromycin 250mg tablets,0501050B0AAAAAA
AMP,8927511000001103,Clarithromycin 250mg tablets,0501050B0AAAAAA
AMP,20165611000001102,Clarithromycin 250mg tablets,0501050B0AAAAAA
AMP,14694011000001106,Clarithromycin 250mg tablets,0501050B0AAAAAA
AMP,9033411000001103,Clarithromycin 250mg tablets,0501050B0AAAAAA
AMP,17965211000001106,Clarithromycin 250mg tablets,0501050B0AAAAAA
AMP,13765011000001103,Clarithromycin 250mg tablets,0501050B0AAAAAA
AMP,19715011000001104,Clarithromycin 250mg tablets,0501050B0AAAAAA
AMP,37402011000001108,Clarithromycin 250mg tablets,0501050B0AAAAAA
AMP,8825911000001106,Clarithromycin 250mg tablets,0501050B0AAAAAA
AMP,38836811000001108,Clarithromycin 250mg tablets,0501050B0AAAAAA
AMP,35140911000001102,Clarithromycin 250mg tablets,0501050B0AAAAAA
AMP,17859611000001109,Clarithromycin 250mg tablets,0501050B0AAAAAA
AMP,9038211000001105,Clarithromycin 250mg tablets,0501050B0AAAAAA
AMP,8993611000001100,Clarithromycin 250mg tablets,0501050B0AAAAAA
AMP,15080711000001102,Clarithromycin 250mg tablets,0501050B0AAAAAA
AMP,17522411000001102,Clarithromycin 250mg tablets,0501050B0AAAAAA
AMP,8818911000001106,Clarithromycin 250mg tablets,0501050B0AAAAAA
AMP,13745611000001101,Clarithromycin 250mg tablets,0501050B0AAAAAA
AMP,36846911000001107,Clarithromycin 250mg tablets,0501050B0AAAAAA
AMP,8914911000001107,Clarithromycin 250mg tablets,0501050B0AAAAAA
AMP,21854711000001102,Clarithromycin 250mg tablets,0501050B0AAAAAA
AMP,20096711000001105,Clarithromycin 250mg tablets,0501050B0AAAAAA
VMP,35368711000001104,Clarithromycin 125mg/5ml oral suspension,0501050B0AAABAB
AMP,9252611000001100,Clarithromycin 125mg/5ml oral suspension,0501050B0AAABAB
AMP,36621611000001102,Clarithromycin 125mg/5ml oral suspension,0501050B0AAABAB
AMP,9157411000001102,Clarithromycin 125mg/5ml oral suspension,0501050B0AAABAB
AMP,30761711000001102,Clarithromycin 125mg/5ml oral suspension,0501050B0AAABAB
AMP,30031911000001106,Clarithromycin 125mg/5ml oral suspension,0501050B0AAABAB
AMP,9155811000001105,Clarithromycin 125mg/5ml oral suspension,0501050B0AAABAB
AMP,38840411000001105,Clarithromycin 125mg/5ml oral suspension,0501050B0AAABAB
AMP,18101811000001104,Clarithromycin 125mg/5ml oral suspension,0501050B0AAABAB
AMP,9042011000001104,Clarithromycin 125mg/5ml oral suspension,0501050B0AAABAB
AMP,9547411000001109,Clarithromycin 125mg/5ml oral suspension,0501050B0AAABAB
AMP,15080411000001108,Clarithromycin 125mg/5ml oral suspension,0501050B0AAABAB
AMP,21854311000001101,Clarithromycin 125mg/5ml oral suspension,0501050B0AAABAB
